Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
0.795833333,CNR8857647476,Canceled by Driver,CID371540,Auto,Padmanabhanagar,Bellandur,,,,More than permitted people in there,,,261,,0,,,
0.329861111,CNR7236135953,Success,CID931639,Bike,Richmond Town,Tumkur Road,217,120,,,No,,289,Cash,45,3.2,4.8,
0.661805556,CNR5059307045,Success,CID175483,Prime SUV,Rajarajeshwari Nagar,Padmanabhanagar,56,120,,,Yes,Vehicle Breakdown,425,Cash,31,3.7,4,
0.938888889,CNR7150698573,Success,CID354027,eBike,Malleshwaram,Ramamurthy Nagar,35,105,,,No,,2168,UPI,8,3.9,3.2,
0.892361111,CNR8412133296,Canceled by Driver,CID418079,Mini,Marathahalli,Marathahalli,,,,More than permitted people in there,,,222,,0,,,
0.151388889,CNR1806762411,Success,CID276366,Prime SUV,KR Puram,Whitefield,84,55,,,No,,453,Cash,30,4.5,4.7,
0.358333333,CNR3876833239,Canceled by Driver,CID282856,Prime SUV,Rajarajeshwari Nagar,Kadugodi,,,,Personal & Car related issue,,,253,,0,,,
0.490277778,CNR3958533711,Success,CID544728,Auto,Malleshwaram,Magadi Road,217,100,,,No,,467,UPI,15,4.1,4.1,
0.275,CNR3383265906,Success,CID510722,Mini,Whitefield,Hebbal,259,110,,,No,,451,Cash,19,3.5,3.4,
0.553472222,CNR4509707605,Success,CID718815,Prime Sedan,Devanahalli,Nagarbhavi,259,140,,,No,,165,UPI,6,4.8,5,
0.034722222,CNR3092698432,Success,CID315873,eBike,Hulimavu,JP Nagar,77,110,,,No,,406,Cash,10,5,3.3,
0.504861111,CNR7681908431,Success,CID276547,Prime Plus,Hosur Road,JP Nagar,175,60,,,No,,701,UPI,5,3,4.8,
0.588194444,CNR5063548362,Success,CID812958,Mini,Devanahalli,Majestic,196,40,,,No,,228,UPI,46,4.7,4.9,
0.797222222,CNR7971723371,Canceled by Driver,CID477869,eBike,Peenya,Whitefield,,,,Customer related issue,,,346,,0,,,
0.183333333,CNR2502818106,Success,CID991616,Prime Sedan,Banashankari,Nagarbhavi,210,130,,,No,,164,Cash,14,5,3.9,
0.581944444,CNR3974837857,Success,CID456058,Prime Plus,Basavanagudi,Basavanagudi,287,35,,,No,,141,UPI,8,4.9,4.3,
0.874305556,CNR2863122640,Success,CID593482,Auto,Hosur Road,Marathahalli,182,90,,,No,,308,UPI,3,4.9,3.7,
0.877083333,CNR2946215461,Canceled by Driver,CID226445,Prime Sedan,Whitefield,KR Puram,,,,More than permitted people in there,,,291,,0,,,
0.356944444,CNR8738990755,Success,CID195972,Bike,KR Puram,BTM Layout,70,45,,,No,,281,UPI,15,3.9,4.8,
0.747222222,CNR6958707021,Driver Not Found,CID859399,Prime Sedan,Varthur,Kengeri,,,,,,,176,,0,,,
